0;0,089399999999999
0,2;0,0891
0,4;0,089
0,6;0,089399999999999
0,8;0,0892
1;0,089700000000001
1,2;0,0899
1,4;0,0899
1,6;0,0899
1,8;0,0899
2;0,089700000000001
2,2;0,0899
2,4;0,0898
2,6;0,089399999999999
2,8;0,089700000000001
3;0,0899
3,2;0,0899
3,4;0,0898
3,6;0,0899
3,8;0,0898
4;0,089700000000001
4,2;0,089600000000001
4,4;0,089600000000001
4,6;0,0898
4,8;0,0899
5;0,09
5,2;0,089700000000001
5,4;0,089500000000001
5,6;0,090400000000001
5,8;0,092000000000001
6;0,093
6,2;0,0944
6,4;0,096
6,6;0,0992
6,8;0,1028
7;0,1063
7,2;0,1096
7,4;0,1122
7,6;0,1143
7,8;0,1155
8;0,1158
8,2;0,1149
8,4;0,1131
8,6;0,1109
8,8;0,1081
9;0,1045
9,2;0,1007
9,4;0,0967
9,6;0,0929
9,8;0,0892
10;0,086500000000001
10,2;0,083500000000001
10,4;0,081100000000001
10,6;0,078900000000001
10,8;0,0778
11;0,076600000000001
11,2;0,075200000000001
11,4;0,0749
11,6;0,0747
11,8;0,0745
12;0,0746
12,2;0,075000000000001
12,4;0,0755
12,6;0,076000000000001
12,8;0,0769
13;0,077300000000001
13,2;0,078100000000001
13,4;0,0792
13,6;0,0799
13,8;0,080400000000001
14;0,081100000000001
14,2;0,0814
14,4;0,081900000000001
14,6;0,082100000000001
14,8;0,0824
15;0,083299999999999
15,2;0,084
15,4;0,0846
15,6;0,0847
15,8;0,085100000000001
16;0,085700000000001
16,2;0,085599999999999
16,4;0,0863
16,6;0,086500000000001
16,8;0,0869
17;0,0868
17,2;0,0876
17,4;0,0876
17,6;0,0877
17,8;0,087900000000001
18;0,0884
18,2;0,0884
18,4;0,0885
18,6;0,0886
18,8;0,088800000000001
19;0,0891
19,2;0,0892
19,4;0,089700000000001
19,6;0,089500000000001
19,8;0,089600000000001
20;0,090200000000001
20,2;0,090300000000001
20,4;0,090400000000001
20,6;0,0908
20,8;0,0913
21;0,0921
21,2;0,0923
21,4;0,093
21,6;0,094100000000001
