0;0,4413
1;0,44
2;0,4388
3;0,4367
4;0,4287
5;0,2807
6;0,1052
7;0,0334
8;0,0165
9;0,015
10;0,0205
11;0,031
12;0,0464
13;0,067
14;0,0925
15;0,1213
16;0,1522
17;0,184
18;0,2152
19;0,246
20;0,2753
21;0,3032
22;0,3292
23;0,3539
24;0,3765
25;0,3972
26;0,417
27;0,434
28;0,4499
29;0,4642
30;0,4773
31;0,4887
32;0,4993
33;0,5088
34;0,5171
35;0,5245
36;0,5309
37;0,537
38;0,542
39;0,5466
40;0,5503
41;0,554
42;0,5574
43;0,5597
44;0,5622
45;0,5641
46;0,566
47;0,5672
48;0,5687
49;0,5701
50;0,5707
51;0,5716
52;0,5722
53;0,5726
54;0,5729
55;0,5731
56;0,5729
57;0,5733
58;0,5732
59;0,5733
60;0,5726
61;0,5727
62;0,5724
63;0,5723
64;0,5716
65;0,5712
66;0,5708
67;0,5702
68;0,5697
69;0,569
70;0,5684
71;0,5678
72;0,5673
73;0,5667
74;0,5659
75;0,565
76;0,5643
77;0,5636
78;0,5627
79;0,5617
80;0,5613
81;0,5601
82;0,5593
83;0,5585
84;0,5578
85;0,557
86;0,5562
87;0,5554
88;0,5545
89;0,5539
90;0,5528
91;0,5521
92;0,5512
93;0,5504
94;0,5495
95;0,5487
96;0,5478
97;0,5471
98;0,5465
99;0,5457
100;0,545
101;0,5442
102;0,5437
103;0,5431
104;0,5423
105;0,5417
106;0,541
107;0,5403
108;0,5399
109;0,5393
110;0,5383
111;0,5377
112;0,5371
113;0,5364
114;0,5359
115;0,5356
116;0,5348
117;0,5341
118;0,5335
119;0,5326
120;0,532
121;0,5312
122;0,5308
123;0,5301
124;0,5293
125;0,5284
126;0,5278
127;0,5271
128;0,5264
129;0,5256
130;0,5253
131;0,5244
132;0,524
133;0,5232
134;0,5228
135;0,522
136;0,5216
137;0,5211
138;0,5201
139;0,5198
140;0,519
141;0,5187
142;0,5183
143;0,5175
144;0,5172
145;0,517
146;0,5165
147;0,5159
148;0,5153
149;0,5151
150;0,5145
151;0,5142
152;0,5141
153;0,5135
154;0,5132
155;0,5127
156;0,512
157;0,5118
158;0,5115
159;0,5111
160;0,5106
161;0,5102
162;0,5101
163;0,5105
164;0,5101
165;0,5103
166;0,5105
167;0,5103
168;0,5107
169;0,5107
170;0,5108
171;0,5108
172;0,5108
173;0,511
174;0,5108
175;0,5108
176;0,511
177;0,5108
178;0,5108
179;0,5107
180;0,5111
181;0,5112
182;0,5114
183;0,5111
184;0,5112
185;0,5114
186;0,5113
187;0,5111
188;0,5108
189;0,5109
190;0,5107
191;0,5105
192;0,5107
193;0,5106
194;0,5105
195;0,5105
196;0,5106
197;0,5108
198;0,5113
199;0,5117
200;0,5128
201;0,514
202;0,5165
203;0,5207
204;0,5284
205;0,5415
206;0,5618
207;0,5912
208;0,6331
209;0,6898
210;0,7639
211;0,8599
212;0,9812
213;1,1316
214;1,3164
215;1,5399
216;1,8068
217;2,1229
218;2,4941
219;2,9242
220;3,4187
221;3,9809
222;4,6141
223;5,3192
224;6,0968
225;6,9449
226;7,8601
227;8,8358
228;9,8642
229;10,9364
230;12,0411
231;13,1661
232;14,2991
233;15,4262
234;16,5345
235;17,6106
236;18,6433
237;19,6223
238;20,5365
239;21,3786
240;22,1431
241;22,8243
242;23,4187
243;23,924
244;24,3394
245;24,6664
246;24,9067
247;25,0622
248;25,1382
249;25,1315
250;25,0522
251;24,905
252;24,695
253;24,4272
254;24,1066
255;23,7378
256;23,3267
257;22,8783
258;22,3962
259;21,8852
260;21,3501
261;20,7941
262;20,2212
263;19,6341
264;19,0373
265;18,4322
266;17,8235
267;17,212
268;16,6004
269;15,9905
270;15,3847
271;14,7842
272;14,1899
273;13,6038
274;13,0274
275;12,461
276;11,9058
277;11,363
278;10,8327
279;10,3158
280;9,8135
281;9,3249
282;8,8515
283;8,3929
284;7,9499
285;7,5229
286;7,1113
287;6,7157
288;6,3359
289;5,9721
290;5,6242
291;5,2917
292;4,975
293;4,6731
294;4,3868
295;4,1153
296;3,858
297;3,6153
298;3,3858
299;3,1698
300;2,9666
301;2,776
302;2,5974
303;2,43
304;2,2739
305;2,1282
306;1,9926
307;1,8665
308;1,7491
309;1,6409
310;1,5401
311;1,4473
312;1,3616
313;1,2826
314;1,2155
315;1,1403
316;1,0794
317;1,023
318;0,9715
319;0,9245
320;0,8813
321;0,8421
322;0,8066
323;0,7735
324;0,744
325;0,7172
326;0,6925
327;0,6701
328;0,6499
329;0,6314
330;0,6147
331;0,5996
332;0,5859
333;0,5736
334;0,5624
335;0,5521
336;0,5429
337;0,5342
338;0,5269
339;0,5198
340;0,5132
341;0,5077
342;0,5025
343;0,4981
344;0,4935
345;0,4895
346;0,4861
347;0,4828
348;0,4797
349;0,4768
350;0,4744
351;0,4719
352;0,4699
353;0,4679
354;0,466
355;0,4642
356;0,4626
357;0,4614
358;0,4597
359;0,4581
360;0,4569
361;0,4558
362;0,455
363;0,4536
364;0,4526
365;0,4519
366;0,4509
367;0,4498
368;0,4491
369;0,4482
370;0,4473
371;0,4465
372;0,4456
373;0,4449
374;0,4441
375;0,4433
376;0,4425
377;0,4418
378;0,4412
379;0,4402
380;0,4397
381;0,4395
382;0,4389
383;0,4379
384;0,4376
385;0,437
386;0,4361
387;0,4356
388;0,4352
389;0,4344
390;0,4341
391;0,4334
392;0,4331
393;0,4325
394;0,432
395;0,4317
396;0,4308
397;0,4304
398;0,4301
399;0,4292
400;0,429
401;0,4285
402;0,4279
403;0,4271
404;0,427
405;0,4264
406;0,426
407;0,4254
408;0,425
409;0,4245
410;0,4241
411;0,4238
412;0,4232
413;0,4225
414;0,4225
415;0,4222
416;0,4216
417;0,421
418;0,4205
419;0,4203
420;0,4196
421;0,4194
422;0,4191
423;0,4187
424;0,4183
425;0,4177
426;0,4175
427;0,417
428;0,4168
429;0,4166
430;0,4161
431;0,416
432;0,4155
433;0,4152
434;0,4148
435;0,4146
436;0,4141
437;0,4138
438;0,4132
439;0,413
440;0,4127
441;0,4123
442;0,412
443;0,4117
444;0,4112
445;0,4108
446;0,4105
447;0,4101
448;0,4099
449;0,4096
450;0,4091
451;0,4084
452;0,408
453;0,4075
454;0,4069
455;0,4065
456;0,4062
457;0,4053
458;0,405
459;0,4044
460;0,404
461;0,4032
462;0,4027
463;0,402
464;0,4016
465;0,4008
466;0,4003
467;0,3997
468;0,3988
469;0,3986
470;0,398
471;0,3974
472;0,3967
473;0,3963
474;0,3956
475;0,3948
476;0,3941
477;0,3939
478;0,3928
479;0,3925
480;0,3917
481;0,3911
482;0,3905
483;0,3899
484;0,3896
485;0,3887
486;0,3884
487;0,3877
488;0,387
489;0,3865
490;0,3862
491;0,3858
492;0,3852
493;0,3848
494;0,3844
495;0,3838
496;0,3833
497;0,3829
498;0,3822
499;0,3818
500;0,3813
501;0,3809
502;0,3804
503;0,3801
504;0,38
505;0,3795
506;0,379
507;0,3786
508;0,3785
509;0,3782
510;0,3775
511;0,3776
512;0,3771
513;0,3766
514;0,3766
515;0,3768
516;0,3763
517;0,3756
518;0,3757
519;0,3752
520;0,3752
521;0,3745
522;0,3741
523;0,3739
524;0,3736
525;0,3734
526;0,3731
527;0,3728
528;0,3724
529;0,3724
530;0,3722
531;0,372
532;0,3714
533;0,3714
534;0,3709
535;0,3706
536;0,3704
537;0,3703
538;0,37
539;0,3695
540;0,3693
541;0,369
542;0,369
543;0,3687
544;0,3684
545;0,3686
546;0,3679
547;0,3679
548;0,3676
549;0,3673
550;0,367
551;0,3668
552;0,3664
553;0,3659
554;0,3658
555;0,3654
556;0,3651
557;0,3647
558;0,3643
559;0,3642
560;0,364
561;0,3636
562;0,3635
563;0,363
564;0,3628
565;0,3626
566;0,362
567;0,3617
568;0,3618
569;0,3612
570;0,361
571;0,3608
572;0,3604
573;0,3602
574;0,3598
575;0,3594
576;0,3592
577;0,359
578;0,3586
579;0,3584
580;0,3582
581;0,3584
582;0,358
583;0,3576
584;0,3573
585;0,3569
586;0,3569
587;0,3562
588;0,3561
589;0,3558
590;0,3555
591;0,3551
592;0,3547
593;0,3542
594;0,354
595;0,3536
596;0,3533
597;0,3528
598;0,3525
599;0,3521
600;0,352
601;0,3516
602;0,3513
603;0,3509
604;0,3507
605;0,3501
606;0,3501
607;0,3495
608;0,3493
609;0,3492
610;0,349
611;0,3483
612;0,3483
613;0,3481
614;0,3478
615;0,3478
616;0,3473
617;0,3471
618;0,3468
619;0,3464
620;0,346
621;0,3458
622;0,3453
623;0,3448
624;0,3446
625;0,3444
626;0,3439
627;0,3439
628;0,3436
629;0,343
630;0,3429
631;0,3426
632;0,3425
633;0,342
634;0,3419
635;0,3416
636;0,3414
637;0,3409
638;0,341
639;0,341
640;0,3406
641;0,3404
642;0,34
643;0,3399
644;0,3393
645;0,3392
646;0,3392
647;0,3391
648;0,3391
649;0,3389
