0;0,0002999999999993
0,2;0,00019999999999953
0,4;0,00039999999999907
0,6;0,00039999999999907
0,8;0,00039999999999907
1;0,0002999999999993
1,2;0,00060000000000038
1,4;0,00019999999999953
1,6;0,0002999999999993
1,8;9,9999999999767E-5
2;0,00019999999999953
2,2;0,00039999999999907
2,4;0,00070000000000014
2,6;0,00079999999999991
2,8;0,00050000000000061
3;0,00039999999999907
3,2;9,9999999999767E-5
3,4;0,0002999999999993
3,6;9,9999999999767E-5
3,8;0,00019999999999953
4;0,00019999999999953
4,2;0,00019999999999953
4,4;0
4,6;0,00019999999999953
4,8;0,0002999999999993
5;0,00079999999999991
5,2;0,0020000000000007
5,4;0,0036000000000005
5,6;0,0053000000000001
5,8;0,0067000000000004
6;0,0086999999999993
6,2;0,0114
6,4;0,0159
6,6;0,0204
6,8;0,0227
7;0,0212
7,2;0,0183
7,4;0,014799999999999
7,6;0,010999999999999
7,8;0,0077999999999996
8;0,004999999999999
8,2;0,0028000000000006
8,4;0,0015999999999998
8,6;0,00099999999999945
8,8;0,0010999999999992
9;0,0023
9,2;0,0034999999999989
9,4;0,0053999999999998
9,6;0,0081000000000007
9,8;0,0114
10;0,015599999999999
10,2;0,0198
10,4;0,023899999999999
10,6;0,028499999999999
10,8;0,0327
11;0,037100000000001
11,2;0,0412
11,4;0,0458
11,6;0,0504
11,8;0,055099999999999
12;0,0602
12,2;0,065199999999999
12,4;0,070499999999999
12,6;0,0762
12,8;0,0816
13;0,087199999999999
13,2;0,0924
13,4;0,097899999999999
13,6;0,1032
13,8;0,108
14;0,1122
14,2;0,1168
14,4;0,1203
14,6;0,1236
14,8;0,1262
15;0,1287
15,2;0,1307
15,4;0,1324
15,6;0,1339
15,8;0,135
16;0,1359
16,2;0,1368
16,4;0,1368
16,6;0,1372
16,8;0,1373
17;0,1373
17,2;0,137
17,4;0,1367
17,6;0,1361
17,8;0,1356
18;0,1354
18,2;0,1347
18,4;0,134
18,6;0,1332
18,8;0,1327
19;0,1323
19,2;0,1314
19,4;0,1308
19,6;0,13
19,8;0,1294
20;0,1289
20,2;0,1282
20,4;0,1276
20,6;0,1271
20,8;0,1264
21;0,1258
21,2;0,1251
21,4;0,1249
21,6;0,1239
21,8;0,1234
22;0,1231
22,2;0,1223
22,4;0,1217
22,6;0,1216
22,8;0,1211
23;0,1207
23,2;0,1206
23,4;0,1199
23,6;0,1197
23,8;0,119
24;0,1186
24,2;0,118
24,4;0,1175
24,6;0,1174
24,8;0,1173
25;0,1168
25,2;0,1163
25,4;0,1163
25,6;0,1156
25,8;0,1154
26;0,1151
26,2;0,1146
26,4;0,1142
26,6;0,1139
26,8;0,1136
27;0,1136
27,2;0,1131
27,4;0,1129
27,6;0,1126
27,8;0,1126
28;0,1125
28,2;0,112
28,4;0,1116
28,6;0,1115
28,8;0,1114
29;0,1113
29,2;0,1106
29,4;0,1107
29,6;0,1105
29,8;0,1106
30;0,1103
